LP,Substancja czynna,Nazwa  postać i dawka,Zawartość opakowania,Numer GTIN lub inny kod jednoznacznie identyfikujący produkt,Termin wejścia w życie decyzji,Okres obowiązywania decyzji,Grupa limitowa,Urzędowa cena zbytu,Cena hurtowa brutto,Cena detaliczna,Wysokość limitu finansowania,Zakres wskazań objętych refundacją,Zakres wskazań pozarejestracyjnych objętych refundacją,Poziom odpłatności,Wysokość dopłaty świadczeniobiorcy
2825,Pantoprazolum,"Gerdin 20 mg, tabl. dojel., 20 mg",28 szt.,05909991245399,"2022-11-01  - dla kolumny M, 2020-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","4,77","5,01","6,93","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"3,77"
2826,Pantoprazolum,"Gerdin 40 mg, tabl. dojel., 40 mg",28 szt.,05909991245337,"2022-11-01  - dla kolumny M, 2020-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","9,16","9,62","13,00","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,67"
2827,Pantoprazolum,"IPP 20, tabl. dojel., 20 mg",28 szt.,05909990085033,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","7,55","7,93","9,85","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,69"
2828,Pantoprazolum,"IPP 40, tabl. dojel., 40 mg",28 szt.,05909990082643,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","15,01","15,76","19,14","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"12,81"
2829,Pantoprazolum,"Noacid, tabl. dojel., 20 mg",28 szt. (4 blist.po 7 szt.),05909990645640,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","5,78","6,07","7,99","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"4,83"
2830,Pantoprazolum,"Noacid, tabl. dojel., 40 mg",28 szt. (4 blist.po 7 szt.),05909990645732,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","11,56","12,14","15,52","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"9,19"
2831,Pantoprazolum,"Nolpaza, tabl. dojel., 20 mg",90 szt.,05909990845521,"2021-05-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","15,28","16,04","20,63","20,35",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"10,46"
2832,Pantoprazolum,"Nolpaza, tabl. dojel., 40 mg",90 szt.,05909990845552,"2021-05-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","30,56","32,09","39,22","39,22",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"19,61"
2833,Pantoprazolum,"Nolpaza 20, tabl. dojel., 20 mg",56 szt.,05909990075041,"2022-03-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","12,84","13,48","16,86","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"10,53"
2834,Pantoprazolum,"Nolpaza 20 mg tabletki dojelitowe, tabl. dojel., 20 mg",28 szt.,05909990075003,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","6,48","6,80","8,72","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"5,56"
2835,Pantoprazolum,"Nolpaza 40 mg tabletki dojelitowe, tabl. dojelitowe, 40 mg",28 szt.,05909991459789,"2022-09-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","7,32","7,69","11,07","11,07",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"5,54"
2836,Pantoprazolum,"Nolpaza 40 mg tabletki dojelitowe, tabl. dojelitowe, 40 mg",28 szt.,05909991448967,"2022-01-01  - dla kolumny M, 2022-01-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","7,34","7,71","11,09","11,09",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"5,55"
2837,Pantoprazolum,"Nolpaza 40 mg tabletki dojelitowe, tabl. dojel., 40 mg",28 szt.,05909990075089,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","12,96","13,61","16,99","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"10,66"
2838,Pantoprazolum,"Nolpaza 40 mg tabletki dojelitowe, tabl. dojelitowe, 40 mg",56 szt.,05909991459796,"2022-09-01  - dla kolumny M, 2022-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","14,64","15,37","20,72","20,72",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"10,36"
2839,Pantoprazolum,"Nolpaza 40 mg tabletki dojelitowe, tabl. dojelitowe, 40 mg",56 szt.,05909991448974,"2022-01-01  - dla kolumny M, 2022-01-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","14,69","15,42","20,77","20,77",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"10,39"
2840,Pantoprazolum,"Nolpaza 40 mg tabletki dojelitowe, tabl. dojel., 40 mg",56 szt.,05909990075126,"2022-03-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","25,68","26,96","32,31","25,32",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"19,65"
2841,Pantoprazolum,"Ozzion, tabl. dojel., 20 mg",28 szt.,05909990892761,"2022-11-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","4,32","4,54","6,46","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"3,30"
2842,Pantoprazolum,"Ozzion, tabl. dojel., 20 mg",56 szt.,05909991186371,"2023-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","9,49","9,96","13,34","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"7,01"
2843,Pantoprazolum,"Ozzion, tabl. dojel., 40 mg",28 szt.,05909990892853,"2022-11-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","8,64","9,07","12,45","12,45",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,23"
2844,Pantoprazolum,"Ozzion, tabl. dojel., 40 mg",56 szt.,05909991186418,"2023-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","18,99","19,94","25,29","25,29",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"12,65"
2845,Pantoprazolum,"Pamyl 20 mg, tabl. dojel., 20 mg",28 szt.,05909991046897,"2023-01-01  - dla kolumny M, 2023-01-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","3,73","3,92","5,84","5,84",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"2,92"
2846,Pantoprazolum,"Pamyl 40 mg, tabl. dojel., 40 mg",28 szt.,05909991046941,"2021-03-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","8,47","8,89","12,27","12,27",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,14"
2847,Pantoprazolum,"Panprazox, tabl. dojel., 20 mg",28 szt.,05909990817184,"2022-11-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","4,80","5,04","6,96","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"3,80"
2848,Pantoprazolum,"Panprazox, tabl. dojel., 40 mg",28 szt.,05909990817320,"2022-11-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","9,61","10,09","13,47","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"7,14"
2849,Pantoprazolum,"Panrazol, tabl. dojel., 20 mg",28 szt.,05909990698974,"2022-03-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","4,64","4,87","6,79","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"3,63"
2850,Pantoprazolum,"Panrazol, tabl. dojel., 20 mg",56 szt.,05909990698981,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","9,07","9,52","12,89","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,56"
2851,Pantoprazolum,"Panrazol, tabl. dojel., 40 mg",28 szt.,05909990699209,"2022-03-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","9,40","9,87","13,25","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,92"
2852,Pantoprazolum,"Pantoprazole Bluefish, tabl. dojel., 20 mg",28 szt.,05909990793907,"2022-09-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","4,10","4,31","6,23","6,23",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"3,12"
2853,Pantoprazolum,"Pantoprazole Bluefish, tabl. dojel., 40 mg",28 szt.,05909990794188,"2022-09-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","8,21","8,62","12,00","12,00",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,00"
2854,Pantoprazolum,"Pantoprazole Genoptim, tabl. dojel., 20 mg",28 szt.,05909991139759,"2021-11-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","4,21","4,42","6,34","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"3,18"
2855,Pantoprazolum,"Pantoprazole Genoptim, tabl. dojelitowe, 20 mg",56 szt.,05907553017927,"2021-09-01  - dla kolumny M, 2021-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","7,46","7,83","11,21","11,21",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"5,61"
2856,Pantoprazolum,"Pantoprazole Genoptim, tabl. dojel., 40 mg",28 szt.,05909991035631,"2022-03-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","8,42","8,84","12,23","12,23",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,12"
2857,Pantoprazolum,"Pantoprazole Genoptim, tabl. dojelitowe, 40 mg",56 szt.,05907553017934,"2021-09-01  - dla kolumny M, 2021-09-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","14,93","15,68","21,03","21,03",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"10,52"
2858,Pantoprazolum,"Panzol, tabl. dojel., 20 mg",28 szt. (2 blist.po 14 szt.),05909990652334,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","7,44","7,81","9,73","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"6,57"
2859,Pantoprazolum,"Panzol, tabl. dojelitowe, 20 mg",56 szt.,05909991069681,"2022-07-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","9,58","10,06","13,43","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"7,10"
2860,Pantoprazolum,"Panzol, tabl. dojel., 40 mg",28 szt. (2 blist.po 14 szt.),05909990652372,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","14,88","15,62","19,00","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"12,67"
2861,Pantoprazolum,"Ranloc, tabl. dojel., 20 mg",28 szt.,05909990730100,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","6,43","6,75","8,67","6,33",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"5,51"
2862,Pantoprazolum,"Ranloc, tabl. dojel., 40 mg",28 szt.,05909990730179,"2022-01-01  - dla kolumny M, 2022-03-01  - dla kolumny N","3 lata - dla kolumny M, 3 lata - dla kolumny N","2.0, Inhibitory pompy protonowej - stosowane doustnie","12,85","13,49","16,87","12,66",We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji,zapalenie błony śluzowej żołądka u dzieci poniżej 2 roku życia,50%,"10,54"
2863,Paroxetinum,"Arketis tabletki 20 mg, tabl., 20 mg",30 szt.,05909990047109,2022-01-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","12,96","13,61","17,00","13,03",Choroby psychiczne lub upośledzenia umysłowe,,30%,"7,88"
2864,Paroxetinum,"ParoGen, tabl. powl., 20 mg",30 szt. (1 poj.po 30 szt.),05909990425877,2022-01-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","14,26","14,97","18,36","13,03",Choroby psychiczne lub upośledzenia umysłowe,,30%,"9,24"
2865,Paroxetinum,"ParoGen, tabl. powl., 20 mg",60 szt. (1 poj.po 60 szt.),05909990425884,2022-01-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","28,51","29,94","35,30","26,06",Choroby psychiczne lub upośledzenia umysłowe,,30%,"17,06"
2866,Paroxetinum,"Paroxetine Aurovitas, tabl. powl., 20 mg",30 tabl.,05909991323615,2022-11-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","8,96","9,41","12,80","12,80",Choroby psychiczne lub upośledzenia umysłowe,,30%,"3,84"
2867,Paroxetinum,"Paroxetine Aurovitas, tabl. powl., 20 mg",60 tabl.,05909991323646,2022-11-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","17,93","18,83","24,20","24,20",Choroby psychiczne lub upośledzenia umysłowe,,30%,"7,26"
2868,Paroxetinum,"Paroxinor, tabl. powl., 20 mg",30 szt.,05909990798346,2022-05-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","9,18","9,64","13,03","13,03",Choroby psychiczne lub upośledzenia umysłowe,,30%,"3,91"
2869,Paroxetinum,"Paxtin 20, tabl. powl., 20 mg",30 szt.,05909990010189,2022-01-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","14,58","15,31","18,70","13,03",Choroby psychiczne lub upośledzenia umysłowe,,30%,"9,58"
2870,Paroxetinum,"Paxtin 40, tabl. powl., 40 mg",30 szt.,05909990010202,2022-01-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","29,16","30,62","35,98","26,06",Choroby psychiczne lub upośledzenia umysłowe,,30%,"17,74"
2871,Paroxetinum,"Rexetin, tabl. powl., 20 mg",30 szt.,05909991006310,2022-01-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","14,47","15,19","18,57","13,03",Choroby psychiczne lub upośledzenia umysłowe,,30%,"9,45"
2872,Paroxetinum,"Xetanor 20 mg, tabl. powl., 20 mg",30 szt.,05909990570515,2022-01-01,3 lata,"184.0, Leki przeciwdepresyjne - inhibitory wychwytu zwrotnego serotoniny","11,61","12,19","15,58","13,03",Choroby psychiczne lub upośledzenia umysłowe,,30%,"6,46"
2873,Penicillaminum,"Cuprenil, tabl. powl., 250 mg",30 szt.,05909990126217,2023-03-01,3 lata,"239.0, Leki chelatujące miedź - penicylamina","64,80","68,04","79,34","79,34",Choroba Wilsona,,ryczałt,"3,20"
